congress,congress_year,majority_requirement,modify_date,question,session,vote_date,vote_document_text,vote_number,vote_question_text,vote_result,vote_result_text,vote_title,absent,amendment_number,amendment_purpose,amendment_to_amendment_number,amendment_to_document_number,amendment_to_document_short_title,by_whom,document_congress,document_name,document_number,document_short_title,document_title,document_type,nays,present,tie_breaker_vote,yeas,first_name,last_name,lis_member_id,member_full,party,state,vote_cast
109,2006,1/2,-,On the Amendment,2,June 22  2006   11:44 AM,To state the sense of Congress on United States policy on Iraq.,182,On the Amendment S.Amdt. 4320 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007),Amendment Rejected,Amendment Rejected (39-60),Levin Amdt. No. 4320,1,S.Amdt. 4320,To state the sense of Congress on United States policy on Iraq.,-,S. 2766,John Warner National Defense Authorization Act for Fiscal Year 2007,-,-,-,-,-,-,-,60,-,-,39,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Cloture Motion,2,June 22  2006   12:02 PM,An original bill to authorize appropriations for fiscal year 2007 for military activities of the Department of Defense  for military construction  and for defense activities of the Department of Energy  to prescribe personnel strengths for such fiscal year for the Armed Forces  and for other purposes.,183,On the Cloture Motion S. 2766,Cloture Motion Agreed to,Cloture Motion Agreed to (98-1  3/5 majority required),Motion to Invoke Cloture on S. 2766,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2766,2766,John Warner National Defense Authorization Act for Fiscal Year 2007,An original bill to authorize appropriations for fiscal year 2007 for military activities of the Department of Defense  for military construction  and for defense activities of the Department of Energy  to prescribe personnel strengths for such fiscal year for the Armed Forces  and for other purposes.,S.,1,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,June 22  2006   04:45 PM,To authorize multiyear procurement of F-22A fighter aircraft and F-119 engines.,184,On the Amendment S.Amdt. 4261 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007),Amendment Agreed to,Amendment Agreed to (70-28),Chambliss Amdt. No. 4261,2,S.Amdt. 4261,To authorize multiyear procurement of F-22A fighter aircraft and F-119 engines.,-,S. 2766,John Warner National Defense Authorization Act for Fiscal Year 2007,-,-,-,-,-,-,-,28,-,-,70,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,June 22  2006   04:25 PM,To provide  with an offset  additional funding for missile defense testing and operations.,185,On the Amendment S.Amdt. 4471 to S. 2766 (John Warner National Defense Authorization Act for Fiscal Year 2007),Amendment Agreed to,Amendment Agreed to (98-0),Sessions Amdt. No. 4471 As Modified,2,S.Amdt. 4471,To provide  with an offset  additional funding for missile defense testing and operations.,-,S. 2766,John Warner National Defense Authorization Act for Fiscal Year 2007,-,-,-,-,-,-,-,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,June 22  2006   05:11 PM,An original bill to authorize appropriations for fiscal year 2007 for military activities of the Department of Defense  for military construction  and for defense activities of the Department of Energy  to prescribe personnel strengths for such fiscal year for the Armed Forces  and for other purposes.,186,On Passage of the Bill S. 2766,Bill Passed,Bill Passed (96-0),S. 2766 As Amended,4,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2766,2766,John Warner National Defense Authorization Act for Fiscal Year 2007,An original bill to authorize appropriations for fiscal year 2007 for military activities of the Department of Defense  for military construction  and for defense activities of the Department of Energy  to prescribe personnel strengths for such fiscal year for the Armed Forces  and for other purposes.,S.,0,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Nomination,2,June 22  2006   05:05 PM,Andrew J. Guilford  of California  to be United States District Judge for the Central District of California,187,On the Nomination PN1185,Nomination Confirmed,Nomination Confirmed (93-0),Confirmation: Andrew J. Guilford  of California  to be U.S. District Judge,7,-,No Statement of Purpose on File.,-,-,-,-,-,PN1185,1185,-,Andrew J. Guilford  of California  to be United States District Judge for the Central District of California,PN,0,-,-,93,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,June 27  2006   05:48 PM,To provide a complete substitute.,188,On the Amendment S.Amdt. 4543 to S.J.Res. 12 (No short title on file),Amendment Rejected,Amendment Rejected (36-64),Durbin Amdt. No. 4543,-,S.Amdt. 4543,To provide a complete substitute.,-,S.J.Res. 12,No short title on file,-,-,-,-,-,-,-,64,-,-,36,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,2/3,-,On the Joint Resolution,2,June 27  2006   06:14 PM,A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,189,On the Joint Resolution S.J.Res. 12,Joint Resolution Defeated,Joint Resolution Defeated (66-34  2/3 majority required),S.J.Res.12 as Amended,-,-,No Statement of Purpose on File.,-,-,-,-,-,S.J.Res. 12,12,-,A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,S.J.Res.,34,-,-,66,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On Passage of the Bill,2,June 29  2006   03:29 PM,A bill to implement the United States-Oman Free Trade Agreement.,190,On Passage of the Bill S. 3569,Bill Passed,Bill Passed (60-34),S.3569,6,-,No Statement of Purpose on File.,-,-,-,-,-,S. 3569,3569,United States-Oman Free Trade Agreement Implementation Act,A bill to implement the United States-Oman Free Trade Agreement.,S.,34,-,-,60,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 11  2006   12:18 PM,To prohibit the United States Customs and Border Protection from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug.,191,On the Amendment S.Amdt. 4548 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (68-32),Vitter Amdt. No. 4548  As Modified,-,S.Amdt. 4548,To prohibit the United States Customs and Border Protection from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,32,-,-,68,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 11  2006   06:22 PM,To amend the Homeland Security Act of 2002 to establish the United States Emergency Management Authority.,192,On the Amendment S.Amdt. 4560 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (87-11),Collins Amdt. No. 4560,2,S.Amdt. 4560,To amend the Homeland Security Act of 2002 to establish the United States Emergency Management Authority.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,11,-,-,87,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 11  2006   06:52 PM,To establish the Federal Emergency Management Agency as an independent agency  and for other purposes.,193,On the Amendment S.Amdt. 4563 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Rejected,Amendment Rejected (32-66),Clinton Amdt No. 4563,2,S.Amdt. 4563,To establish the Federal Emergency Management Agency as an independent agency  and for other purposes.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,66,-,-,32,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Motion,2,July 12  2006   02:02 PM,To increase amounts for the rail and transit security programs  and for other purposes.,194,On the Motion (Motion to Waive CBA Re: Biden Amdt. No. 4553),Motion Rejected,Motion Rejected (50-50  3/5 majority required),Motion to Waive CBA Re: Biden Amdt. No. 4553,-,S.Amdt. 4553,To increase amounts for the rail and transit security programs  and for other purposes.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Motion,2,July 12  2006   05:02 PM,To restore funding to States and local governments for terrorism prevention activities in the Homeland Security Grant Program to fiscal year 2005 levels.,195,On the Motion (Motion to Waive the Emergency Designation Re: Clinton Amdt. No. 4576),Motion Rejected,Motion Rejected (47-53  3/5 majority required),Motion to Waive the Emergency Designation Re: Clinton Amdt. No. 4576,-,S.Amdt. 4576,To restore funding to States and local governments for terrorism prevention activities in the Homeland Security Grant Program to fiscal year 2005 levels.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,53,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Motion,2,July 12  2006   05:35 PM,To increase the amount appropriated for transit security by $300 000 000.,196,On the Motion (Motion to Waive the Emergency Designation Re: Schumer Amdt. No. 4587),Motion Rejected,Motion Rejected (50-50  3/5 majority required),Motion to Waive the Emergency Designation Re: Schumer Amdt. No. 4587,-,S.Amdt. 4587,To increase the amount appropriated for transit security by $300 000 000.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,50,-,-,50,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,3/5,-,On the Motion,2,July 13  2006   10:50 AM,To fund urgent priorities for our Nation's firefighters  law enforcement personnel  emergency medical personnel  and all Americans by reducing the tax breaks for individuals with annual incomes in excess of $1 000 000.,197,On the Motion (Motion to Waive CBA Re: Dodd Amdt. No. 4641),Motion Rejected,Motion Rejected (38-62  3/5 majority required),Motion to Waive CBA Re: Dodd Amdt. No. 4641,-,S.Amdt. 4641,To fund urgent priorities for our Nation's firefighters  law enforcement personnel  emergency medical personnel  and all Americans by reducing the tax breaks for individuals with annual incomes in excess of $1 000 000.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,62,-,-,38,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 13  2006   02:50 PM,To provide that appropriations under this Act may not be used for the purpose of providing certain grants  unless all such grants meet certain conditions for allocation.,198,On the Amendment S.Amdt. 4634 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Rejected,Amendment Rejected (36-64),Menendez Amdt. No. 4634,-,S.Amdt. 4634,To provide that appropriations under this Act may not be used for the purpose of providing certain grants  unless all such grants meet certain conditions for allocation.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,64,-,-,36,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Motion,2,July 13  2006   03:23 PM,To increase appropriations for disaster relief  and for other purposes.,199,On the Motion (Motion to Waive CBA re:  Schumer Amdt. No. 4600 "Emergency Designation"),Motion Rejected,Motion Rejected (46-54  3/5 majority required),Motion to Waive CBA re:  Schumer Amdt. No. 4600 "Emergency Designation",-,S.Amdt. 4600,To increase appropriations for disaster relief  and for other purposes.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,54,-,-,46,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 13  2006   03:44 PM,To appropriate an additional $1 829 400 000 to construct double-layered fencing and vehicle barriers along the southwest border and to offset such increase by reducing all other discretionary amounts on a prorata basis.,200,On the Amendment S.Amdt. 4659 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Rejected,Amendment Rejected (29-71),Sessions Amdt. No. 4659  As Modified,-,S.Amdt. 4659,To appropriate an additional $1 829 400 000 to construct double-layered fencing and vehicle barriers along the southwest border and to offset such increase by reducing all other discretionary amounts on a prorata basis.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,71,-,-,29,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 13  2006   04:38 PM,To appropriate an additional $85 670 000 to enable the Secretary of Homeland Security to hire 800 additional full time active duty investigators to investigate immigration laws violations and to offset such increase on a pro rata basis.,201,On the Amendment S.Amdt. 4660 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Rejected,Amendment Rejected (34-66),Sessions Amdt. No. 4660  As Modified,-,S.Amdt. 4660,To appropriate an additional $85 670 000 to enable the Secretary of Homeland Security to hire 800 additional full time active duty investigators to investigate immigration laws violations and to offset such increase on a pro rata basis.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,66,-,-,34,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 13  2006   06:13 PM,To prohibit the confiscation of a firearm during an emergency or major disaster if the possession of such firearm is not prohibited under Federal or State law.,202,On the Amendment S.Amdt. 4615 to H.R. 5441 (Department of Homeland Security Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (84-16),Vitter Amdt. No. 4615  As Modified,-,S.Amdt. 4615,To prohibit the confiscation of a firearm during an emergency or major disaster if the possession of such firearm is not prohibited under Federal or State law.,-,H.R. 5441,Department of Homeland Security Appropriations Act  2007,-,-,-,-,-,-,-,16,-,-,84,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,July 13  2006   07:09 PM,A bill making appropriations for the Department of Homeland Securityfor the fiscal year ending September 30  2007  and for other purposes.,203,On Passage of the Bill H.R. 5441,Bill Passed,Bill Passed (100-0),H.R. 5441  As Amended,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 5441,5441,Department of Homeland Security Appropriations Act  2007,A bill making appropriations for the Department of Homeland Securityfor the fiscal year ending September 30  2007  and for other purposes.,H.R.,0,-,-,100,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,July 18  2006   03:48 PM,A bill to amend the Public Health Service Act to prohibit the solicitation or acceptance of tissue from fetuses gestated for research purposes  and for other purposes.,204,On Passage of the Bill S. 3504,Bill Passed,Bill Passed (100-0),S.3504,-,-,No Statement of Purpose on File.,-,-,-,-,-,S. 3504,3504,Fetus Farming Prohibition Act of 2006,A bill to amend the Public Health Service Act to prohibit the solicitation or acceptance of tissue from fetuses gestated for research purposes  and for other purposes.,S.,0,-,-,100,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,July 18  2006   04:26 PM,A bill to derive human pluripotent stem cell lines using techniques that do not knowingly harm embryos.,205,On Passage of the Bill S. 2754,Bill Passed,Bill Passed (100-0),S.2754,-,-,No Statement of Purpose on File.,-,-,-,-,-,S. 2754,2754,Alternative Pluripotent Stem Cell Therapies Enhancement Act,A bill to derive human pluripotent stem cell lines using techniques that do not knowingly harm embryos.,S.,0,-,-,100,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,July 18  2006   04:41 PM,A bill to amend the Public Health Service Act to provide for human embryonic stem cell research.,206,On Passage of the Bill H.R. 810,Bill Passed,Bill Passed (63-37),H.R.810,-,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 810,810,Stem Cell Research Enhancement Act of 2005,A bill to amend the Public Health Service Act to provide for human embryonic stem cell research.,H.R.,37,-,-,63,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 18  2006   07:07 PM,To modify a provision relating to Federal hopper dredges.,207,On the Amendment S.Amdt. 4680 to S. 728 (Water Resources Development Act of 2005),Amendment Agreed to,Amendment Agreed to (63-36),Specter Amdt. No. 4680,1,S.Amdt. 4680,To modify a provision relating to Federal hopper dredges.,-,S. 728,Water Resources Development Act of 2005,-,-,-,-,-,-,-,36,-,-,63,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 19  2006   02:46 PM,To modify a section relating to independent peer review of water resources projects.,208,On the Amendment S.Amdt. 4681 to S. 728 (Water Resources Development Act of 2005),Amendment Agreed to,Amendment Agreed to (54-46),Feingold Amdt. No. 4681,-,S.Amdt. 4681,To modify a section relating to independent peer review of water resources projects.,-,S. 728,Water Resources Development Act of 2005,-,-,-,-,-,-,-,46,-,-,54,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 19  2006   03:16 PM,To modify a section relating to independent reviews.,209,On the Amendment S.Amdt. 4682 to S. 728 (Water Resources Development Act of 2005),Amendment Rejected,Amendment Rejected (49-51),Inhofe Amdt. No. 4682,-,S.Amdt. 4682,To modify a section relating to independent reviews.,-,S. 728,Water Resources Development Act of 2005,-,-,-,-,-,-,-,51,-,-,49,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 19  2006   05:24 PM,To provide for a water resources construction project prioritization report.,210,On the Amendment S.Amdt. 4684 to S. 728 (Water Resources Development Act of 2005),Amendment Rejected,Amendment Rejected (19-80),McCain Amdt. No. 4684,1,S.Amdt. 4684,To provide for a water resources construction project prioritization report.,-,S. 728,Water Resources Development Act of 2005,-,-,-,-,-,-,-,80,-,-,19,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 19  2006   05:57 PM,To modify a section relating to a fiscal transparency and prioritization report.,211,On the Amendment S.Amdt. 4683 to S. 728 (Water Resources Development Act of 2005),Amendment Rejected,Amendment Rejected (43-56),Inhofe Amt. No. 4683,1,S.Amdt. 4683,To modify a section relating to a fiscal transparency and prioritization report.,-,S. 728,Water Resources Development Act of 2005,-,-,-,-,-,-,-,56,-,-,43,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On Passage of the Bill,2,July 20  2006   04:28 PM,A bill to amend the Voting Rights Act of 1965.,212,On Passage of the Bill H.R. 9,Bill Passed,Bill Passed (98-0),H.R.9,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 9,9,Fannie Lou Hamer  Rosa Parks  and Coretta Scott King Voting Rights Act Reauthorization and Amendments Act of 2006,A bill to amend the Voting Rights Act of 1965.,H.R.,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Nomination,2,July 25  2006   11:47 AM,Jerome A. Holmes  of Oklahoma  to be United States Circuit Judge for the Tenth Circuit,213,On the Nomination PN1536,Nomination Confirmed,Nomination Confirmed (67-30),Confirmation Jerome A. Holmes  of Oklahoma  to be US Circuit Judge,3,-,No Statement of Purpose on File.,-,-,-,-,-,PN1536,1536,-,Jerome A. Holmes  of Oklahoma  to be United States Circuit Judge for the Tenth Circuit,PN,30,-,-,67,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,July 25  2006   04:05 PM,To authorize grants to carry out programs to provide education on preventing teen pregnancies  and for other purposes.,214,On the Amendment S.Amdt. 4689 to S. 403 (Child Interstate Abortion Notification Act),Amendment Rejected,Amendment Rejected (48-51),Lautenberg Amdt. No. 4689,1,S.Amdt. 4689,To authorize grants to carry out programs to provide education on preventing teen pregnancies  and for other purposes.,-,S. 403,Child Interstate Abortion Notification Act,-,-,-,-,-,-,-,51,-,-,48,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,July 25  2006   06:26 PM,To punish parents who have committed incest.,215,On the Amendment S.Amdt. 4694 to S. 403 (Child Interstate Abortion Notification Act),Amendment Agreed to,Amendment Agreed to (98-0),Boxer Amdt. No. 4694,2,S.Amdt. 4694,To punish parents who have committed incest.,-,S. 403,Child Interstate Abortion Notification Act,-,-,-,-,-,-,-,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On Passage of the Bill,2,July 25  2006   06:56 PM,A bill to amend title 18  United States Code  to prohibit taking minors across State lines in circumvention of laws requiring the involvement of parents in abortion decisions.,216,On Passage of the Bill S. 403,Bill Passed,Bill Passed (65-34),S. 403  As Amended,1,-,No Statement of Purpose on File.,-,-,-,-,-,S. 403,403,Child Interstate Abortion Notification Act,A bill to amend title 18  United States Code  to prohibit taking minors across State lines in circumvention of laws requiring the involvement of parents in abortion decisions.,S.,34,-,-,65,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Cloture Motion,2,July 26  2006   10:05 AM,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,217,On the Cloture Motion S. 3711,Cloture Motion Agreed to,Cloture Motion Agreed to (86-12  3/5 majority required),Motion to Invoke Cloture on the Motion to Proceed to S. 3711,2,-,No Statement of Purpose on File.,-,-,-,-,-,S. 3711,3711,Gulf of Mexico Energy Security Act of 2006,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,S.,12,-,-,86,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,3/5,-,On the Cloture Motion,2,July 31  2006   05:31 PM,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,218,On the Cloture Motion S. 3711,Cloture Motion Agreed to,Cloture Motion Agreed to (72-23  3/5 majority required),Motion to Invoke Cloture on S. 3711,5,-,No Statement of Purpose on File.,-,-,-,-,-,S. 3711,3711,Gulf of Mexico Energy Security Act of 2006,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,S.,23,-,-,72,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On Passage of the Bill,2,August 1  2006   05:09 PM,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,219,On Passage of the Bill S. 3711,Bill Passed,Bill Passed (71-25),S. 3711,4,-,No Statement of Purpose on File.,-,-,-,-,-,S. 3711,3711,Gulf of Mexico Energy Security Act of 2006,A bill to enhance the energy independence and security of the United States by providing for exploration  development  and production activities for mineral resources in the Gulf of Mexico  and for other purposes.,S.,25,-,-,71,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,August 2  2006   01:59 PM,To provide $1 829 100 000 for the Army National Guard for the construction of 370 miles of triple-layered fencing  and 461 miles of vehicle barriers along the southwest border.,220,On the Amendment S.Amdt. 4775 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (94-3),Sessions Amdt. No. 4775 as Amended and Modified,3,S.Amdt. 4775,To provide $1 829 100 000 for the Army National Guard for the construction of 370 miles of triple-layered fencing  and 461 miles of vehicle barriers along the southwest border.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,3,-,-,94,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,August 2  2006   05:16 PM,To make available an additional $6 700 000 000 to fund equipment reset requirements resulting from continuing combat operations  including repair  depot  and procurement activities.,221,On the Amendment S.Amdt. 4819 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (97-0),Dodd Amdt. No. 4819,3,S.Amdt. 4819,To make available an additional $6 700 000 000 to fund equipment reset requirements resulting from continuing combat operations  including repair  depot  and procurement activities.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,97,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Motion to Table,2,August 2  2006   05:50 PM,To appropriate  with an offset  an additional $2 000 000 for Research  Development  Test and Evaluation  Army for the improvement of imaging for traumatic brain injuries.,222,On the Motion to Table S.Amdt. 4781 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Agreed to,Motion to Table Agreed to (54-43),Motion to Table Durbin Amdt. No. 4781 As Modified,3,S.Amdt. 4781,To appropriate  with an offset  an additional $2 000 000 for Research  Development  Test and Evaluation  Army for the improvement of imaging for traumatic brain injuries.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,43,-,-,54,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Motion to Table,2,August 3  2006   11:04 AM,To limit the funds available to the Department of Defense for expenses relating to conferences.,223,On the Motion to Table S.Amdt. 4787 to H.R. 5631 (Department of Defense Appropriations Act  2007),Motion to Table Failed,Motion to Table Failed (36-60),Motion to Table Coburn Amdt. No. 4787,4,S.Amdt. 4787,To limit the funds available to the Department of Defense for expenses relating to conferences.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,60,-,-,36,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,August 3  2006   11:40 AM,To ensure the fiscal integrity of travel payments made by the Department of Defense.,224,On the Amendment S.Amdt. 4785 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (96-0),Coburn Amdt. No. 4785  As Modified,4,S.Amdt. 4785,To ensure the fiscal integrity of travel payments made by the Department of Defense.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,August 3  2006   04:00 PM,To prohibit the use of funds by the United States Government to enter into an agreement with the Government of Iraq that would subject members of the Armed Forces to the jurisdiction of Iraq criminal courts or punishment under Iraq law.,225,On the Amendment S.Amdt. 4858 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (97-0),Boxer Amdt. No. 4858,3,S.Amdt. 4858,To prohibit the use of funds by the United States Government to enter into an agreement with the Government of Iraq that would subject members of the Armed Forces to the jurisdiction of Iraq criminal courts or punishment under Iraq law.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,97,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,August 3  2006   04:30 PM,To require notice to Congress and the public on earmarks of funds available to the Department of Defense.,226,On the Amendment S.Amdt. 4848 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (96-1),Coburn Amdt. No. 4848,3,S.Amdt. 4848,To require notice to Congress and the public on earmarks of funds available to the Department of Defense.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,1,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2006,1/2,-,On the Amendment,2,August 3  2006   06:15 PM,To make available from Research  Development  Test  and Evaluation  Navy  up to $77 000 000 for the Conventional Trident Modification Program.,227,On the Amendment S.Amdt. 4844 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Rejected,Amendment Rejected (31-67),Sessions Amdt. No. 4844,2,S.Amdt. 4844,To make available from Research  Development  Test  and Evaluation  Navy  up to $77 000 000 for the Conventional Trident Modification Program.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,67,-,-,31,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2006,1/2,-,On the Amendment,2,August 3  2006   08:00 PM,To make available from Operation and Maintenance  Navy  up to an additional $3 000 000 to fund improvements to physical security at Navy recruiting stations and to improve data security.,228,On the Amendment S.Amdt. 4863 to H.R. 5631 (Department of Defense Appropriations Act  2007),Amendment Agreed to,Amendment Agreed to (96-0),Menendez Amdt. No. 4863,4,S.Amdt. 4863,To make available from Operation and Maintenance  Navy  up to an additional $3 000 000 to fund improvements to physical security at Navy recruiting stations and to improve data security.,-,H.R. 5631,Department of Defense Appropriations Act  2007,-,-,-,-,-,-,-,0,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
